"File","Line","Status","MatchedClass","MatchedId","Snippet"
"src\utils\adb_utils.py","163","NO_MATCH","","","# Get Android version"
"src\utils\adb_utils.py","164","NO_MATCH","","","android_version = ADBUtils.get_device_property('ro.build.version.release', device_id)"
"src\utils\adb_utils.py","165","NO_MATCH","","","if android_version:"
"src\utils\adb_utils.py","166","NO_MATCH","","","info['android_version'] = android_version"
"src\utils\adb_utils.py","168","NO_MATCH","","","# Get API level"
"src\utils\adb_utils.py","169","NO_MATCH","","","api_level = ADBUtils.get_device_property('ro.build.version.sdk', device_id)"
"src\utils\adb_utils.py","173","NO_MATCH","","","# Get device model"
"src\utils\adb_utils.py","174","NO_MATCH","","","model = ADBUtils.get_device_property('ro.product.model', device_id)"
"src\utils\adb_utils.py","178","NO_MATCH","","","# Get manufacturer"
"src\utils\adb_utils.py","179","NO_MATCH","","","manufacturer = ADBUtils.get_device_property('ro.product.manufacturer', device_id)"
"src\utils\adb_utils.py","183","NO_MATCH","","","# Get screen resolution"
"src\utils\adb_utils.py","184","NO_MATCH","","","stdout, _, returncode = ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","186","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","189","NO_MATCH","","","match = re.search(r'(\d+)x(\d+)', stdout)"
"src\utils\adb_utils.py","191","NO_MATCH","","","info['screen_width'] = match.group(1)"
"src\utils\adb_utils.py","192","NO_MATCH","","","info['screen_height'] = match.group(2)"
"src\utils\adb_utils.py","194","NO_MATCH","","","logger.info(f""Device info for {device_id}: {info}"")"
"src\utils\adb_utils.py","198","NO_MATCH","","","def forward_port(local_port: int, remote_port: int, device_id: str = None) -> bool:"
"src\utils\adb_utils.py","200","NO_MATCH","","","Forward local port to device port."
"src\utils\adb_utils.py","205","NO_MATCH","","","device_id: Device ID"
"src\utils\adb_utils.py","210","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","212","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","216","NO_MATCH","","","logger.info(f""Port forwarding established: {local_port} -> chrome_devtools_remote"")"
"src\utils\adb_utils.py","219","NO_MATCH","","","logger.error(f""Failed to forward port: {stderr}"")"
"src\utils\adb_utils.py","223","NO_MATCH","","","def remove_port_forward(local_port: int = None, device_id: str = None) -> bool:"
"src\utils\adb_utils.py","225","NO_MATCH","","","Remove port forwarding."
"src\utils\adb_utils.py","229","NO_MATCH","","","device_id: Device ID"
"src\utils\adb_utils.py","239","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command(command, device_id=device_id)"
"src\utils\adb_utils.py","242","NO_MATCH","","","logger.info(f""Port forwarding removed: {local_port or 'all'}"")"
"src\utils\adb_utils.py","248","NO_MATCH","","","def start_chrome_with_debugging(package: str = ""com.android.chrome"","
"src\utils\adb_utils.py","250","NO_MATCH","","","device_id: str = None,"
"src\utils\adb_utils.py","254","NO_MATCH","","","Start Chrome with remote debugging enabled using the CORRECT Android method."
"src\utils\adb_utils.py","259","NO_MATCH","","","device_id: Device ID"
"src\utils\adb_utils.py","267","NO_MATCH","","","# Stop Chrome first"
"src\utils\adb_utils.py","268","NO_MATCH","","","ADBUtils.stop_chrome(package, device_id)"
"src\utils\adb_utils.py","269","NO_MATCH","","","time.sleep(1)"
"src\utils\adb_utils.py","271","NO_MATCH","","","# Build Chrome command with debugging flags"
"src\utils\adb_utils.py","274","NO_MATCH","","","# Add additional args if provided"
"src\utils\adb_utils.py","279","NO_MATCH","","","# Write flags to Chrome's command-line file (CORRECT METHOD)"
"src\utils\adb_utils.py","281","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command(write_cmd, device_id=device_id)"
"src\utils\adb_utils.py","284","NO_MATCH","","","logger.error(f""Failed to write Chrome command-line file: {stderr}"")"
"src\utils\adb_utils.py","287","NO_MATCH","","","# Fix permissions"
"src\utils\adb_utils.py","289","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command(chmod_cmd, device_id=device_id)"
"src\utils\adb_utils.py","292","NO_MATCH","","","logger.error(f""Failed to set permissions: {stderr}"")"
"src\utils\adb_utils.py","295","NO_MATCH","","","# Start Chrome (now it will read the flags from the file)"
"src\utils\adb_utils.py","296","NO_MATCH","","","start_cmd = [""shell"", ""am"", ""start"", ""-n"", f""{package}/com.google.android.apps.chrome.Main""]"
"src\utils\adb_utils.py","299","NO_MATCH","","","start_cmd.extend([""-d"", url])"
"src\utils\adb_utils.py","301","NO_MATCH","","","start_cmd.extend([""-d"", ""about:blank""])"
"src\utils\adb_utils.py","303","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command(start_cmd, device_id=device_id)"
"src\utils\adb_utils.py","306","NO_MATCH","","","logger.info(f""Chrome started with debugging on port {port} using command-line file method"")"
"src\utils\adb_utils.py","307","NO_MATCH","","","time.sleep(2)  # Wait for Chrome to initialize"
"src\utils\adb_utils.py","310","NO_MATCH","","","logger.error(f""Failed to start Chrome: {stderr}"")"
"src\utils\adb_utils.py","314","NO_MATCH","","","logger.error(f""Failed to start Chrome with debugging: {str(e)}"")"
"src\utils\adb_utils.py","318","NO_MATCH","","","def stop_chrome(package: str = ""com.android.chrome"", device_id: str = None) -> bool:"
"src\utils\adb_utils.py","320","NO_MATCH","","","Stop Chrome application."
"src\utils\adb_utils.py","324","NO_MATCH","","","device_id: Device ID"
"src\utils\adb_utils.py","329","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","331","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","335","NO_MATCH","","","logger.info(f""Chrome stopped: {package}"")"
"src\utils\adb_utils.py","341","NO_MATCH","","","def clear_chrome_data(package: str = ""com.android.chrome"", device_id: str = None) -> bool:"
"src\utils\adb_utils.py","343","NO_MATCH","","","Clear Chrome application data."
"src\utils\adb_utils.py","347","NO_MATCH","","","device_id: Device ID"
"src\utils\adb_utils.py","352","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","354","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","358","NO_MATCH","","","logger.info(f""Chrome data cleared: {package}"")"
"src\utils\adb_utils.py","361","NO_MATCH","","","logger.error(f""Failed to clear Chrome data: {stderr}"")"
"src\utils\adb_utils.py","365","NO_MATCH","","","def is_chrome_running(package: str = ""com.android.chrome"", device_id: str = None) -> bool:"
"src\utils\adb_utils.py","367","NO_MATCH","","","Check if Chrome is running."
"src\utils\adb_utils.py","371","NO_MATCH","","","device_id: Device ID"
"src\utils\adb_utils.py","376","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","377","NO_MATCH","","","[""shell"", ""pidof"", package],"
"src\utils\adb_utils.py","378","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","381","NO_MATCH","","","return returncode == 0 and bool(stdout.strip())"
"src\utils\adb_utils.py","384","NO_MATCH","","","def get_chrome_version(package: str = ""com.android.chrome"", device_id: str = None) -> Optional[str]:"
"src\utils\adb_utils.py","386","NO_MATCH","","","Get Chrome version."
"src\utils\adb_utils.py","390","NO_MATCH","","","device_id: Device ID"
"src\utils\adb_utils.py","395","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","397","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","401","NO_MATCH","","","match = re.search(r'versionName=(\S+)', stdout)"
"src\utils\adb_utils.py","403","NO_MATCH","","","return match.group(1)"
"src\utils\adb_utils.py","408","NO_MATCH","","","def take_screenshot(output_path: str, device_id: str = None) -> bool:"
"src\utils\adb_utils.py","410","NO_MATCH","","","Take device screenshot via ADB."
"src\utils\adb_utils.py","414","NO_MATCH","","","device_id: Device ID"
"src\utils\adb_utils.py","419","NO_MATCH","","","# Take screenshot on device"
"src\utils\adb_utils.py","420","NO_MATCH","","","device_path = ""/sdcard/screenshot.png"""
"src\utils\adb_utils.py","422","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","424","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","428","NO_MATCH","","","logger.error(f""Failed to capture screenshot: {stderr}"")"
"src\utils\adb_utils.py","431","NO_MATCH","","","# Pull screenshot to local"
"src\utils\adb_utils.py","432","NO_MATCH","","","stdout, stderr, returncode = ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","434","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","438","NO_MATCH","","","logger.info(f""Screenshot saved: {output_path}"")"
"src\utils\adb_utils.py","440","NO_MATCH","","","# Clean up device screenshot"
"src\utils\adb_utils.py","441","NO_MATCH","","","ADBUtils.execute_adb_command("
"src\utils\adb_utils.py","443","NO_MATCH","","","device_id=device_id"
"src\utils\adb_utils.py","447","NO_MATCH","","","logger.error(f""Failed to pull screenshot: {stderr}"")"
"src\utils\adb_utils.py","453","NO_MATCH","","","Get list of Chrome pages/tabs via CDP."
"src\utils\adb_utils.py","463","NO_MATCH","","","response = requests.get(f""http://localhost:{port}/json"", timeout=5)"
"src\utils\adb_utils.py","465","NO_MATCH","","","if response.status_code == 200:"
"src\utils\adb_utils.py","466","NO_MATCH","","","pages = response.json()"
"src\utils\adb_utils.py","467","NO_MATCH","","","logger.info(f""Found {len(pages)} Chrome pages"")"
"src\utils\adb_utils.py","471","NO_MATCH","","","logger.error(f""Failed to get Chrome pages: {str(e)}"")"
"src\utils\adb_utils.py","478","NO_MATCH","","","Get CDP browser WebSocket URL for connecting Playwright."
"src\utils\adb_utils.py","479","NO_MATCH","","","This connects to the browser endpoint, not a specific page."
"src\utils\adb_utils.py","489","NO_MATCH","","","response = requests.get(f""http://localhost:{port}/json/version"", timeout=5)"
"src\utils\adb_utils.py","491","NO_MATCH","","","if response.status_code == 200:"
"src\utils\adb_utils.py","492","NO_MATCH","","","version_info = response.json()"
"src\utils\adb_utils.py","493","NO_MATCH","","","ws_url = version_info.get('webSocketDebuggerUrl')"
"src\utils\adb_utils.py","495","NO_MATCH","","","logger.info(f""CDP Browser WebSocket URL: {ws_url}"")"
"src\utils\adb_utils.py","499","NO_MATCH","","","logger.error(f""Failed to get browser WebSocket URL: {str(e)}"")"
"src\utils\adb_utils.py","506","NO_MATCH","","","Get CDP WebSocket URL for connecting Playwright."
"src\utils\adb_utils.py","516","NO_MATCH","","","# Playwright's connect_over_cdp() should use the browser endpoint"
"src\utils\adb_utils.py","518","NO_MATCH","","","ws_url = ADBUtils.get_cdp_browser_websocket_url(port)"
"src\utils\adb_utils.py","522","NO_MATCH","","","logger.warning(""Browser endpoint not available, falling back to page endpoint"")"
"src\utils\adb_utils.py","524","NO_MATCH","","","# Fallback to page-specific endpoint"
"src\utils\adb_utils.py","525","NO_MATCH","","","pages = ADBUtils.get_chrome_pages(port)"
"src\utils\adb_utils.py","528","NO_MATCH","","","ws_url = pages[page_index].get('webSocketDebuggerUrl')"
"src\utils\adb_utils.py","530","NO_MATCH","","","logger.info(f""CDP Page WebSocket URL: {ws_url}"")"
"src\utils\adb_utils.py","533","NO_MATCH","","","logger.error(f""Could not get CDP WebSocket URL"")"
"src\utils\advanced_reporting.py","4","NO_MATCH","","","This module provides comprehensive reporting capabilities including dashboard generation,"
"src\utils\advanced_reporting.py","5","NO_MATCH","","","visual analytics, trend analysis, and integration with multiple reporting tools."
"src\utils\advanced_reporting.py","12","NO_MATCH","","","import plotly.graph_objects as go"
"src\utils\advanced_reporting.py","13","NO_MATCH","","","import plotly.express as px"
"src\utils\advanced_reporting.py","20","NO_MATCH","","","import matplotlib.pyplot as plt"
"src\utils\advanced_reporting.py","23","NO_MATCH","","","from src.core.config_manager import ConfigManager"
"src\utils\advanced_reporting.py","28","NO_MATCH","","","""""""Data class for test result information."""""""
"src\utils\advanced_reporting.py","29","NO_MATCH","","","test_id: str"
"src\utils\advanced_reporting.py","31","NO_MATCH","","","class_name: str"
"src\utils\advanced_reporting.py","32","NO_MATCH","","","status: str  # passed, failed, skipped, error"
"src\utils\advanced_reporting.py","39","NO_MATCH","","","video_path: Optional[str] = None"
"src\utils\advanced_reporting.py","45","NO_MATCH","","","""""""Data class for test suite result information."""""""
"src\utils\advanced_reporting.py","58","NO_MATCH","","","""""""Manages test results database operations."""""""
"src\utils\advanced_reporting.py","61","NO_MATCH","","","""""""Initialize database manager."""""""
"src\utils\advanced_reporting.py","62","NO_MATCH","","","self.db_path = db_path or ConfigManager.get('reporting.database_path', 'reports/test_results.db')"
"src\utils\advanced_reporting.py","63","NO_MATCH","","","self._ensure_database()"
"src\utils\advanced_reporting.py","66","NO_MATCH","","","""""""Ensure database and tables exist."""""""
"src\utils\advanced_reporting.py","67","NO_MATCH","","","os.makedirs(os.path.dirname(self.db_path), exist_ok=True)"
"src\utils\advanced_reporting.py","69","NO_MATCH","","","with sqlite3.connect(self.db_path) as conn:"
"src\utils\advanced_reporting.py","70","NO_MATCH","","","conn.execute('''"
"src\utils\advanced_reporting.py","72","NO_MATCH","","","id INTEGER PRIMARY KEY AUTOINCREMENT,"
"src\utils\advanced_reporting.py","73","NO_MATCH","","","test_id TEXT NOT NULL,"
"src\utils\advanced_reporting.py","75","NO_MATCH","","","class_name TEXT NOT NULL,"
"src\utils\advanced_reporting.py","83","NO_MATCH","","","video_path TEXT,"
"src\utils\advanced_reporting.py","88","NO_MATCH","","","conn.execute('''"
"src\utils\advanced_reporting.py","90","NO_MATCH","","","id INTEGER PRIMARY KEY AUTOINCREMENT,"
"src\utils\advanced_reporting.py","102","NO_MATCH","","","conn.execute('''"
"src\utils\advanced_reporting.py","103","NO_MATCH","","","CREATE INDEX IF NOT EXISTS idx_test_timestamp ON test_results(timestamp)"
"src\utils\advanced_reporting.py","106","NO_MATCH","","","conn.execute('''"
"src\utils\advanced_reporting.py","107","NO_MATCH","","","CREATE INDEX IF NOT EXISTS idx_suite_timestamp ON test_suites(timestamp)"
"src\utils\advanced_reporting.py","111","NO_MATCH","","","""""""Save individual test result."""""""
"src\utils\advanced_reporting.py","112","NO_MATCH","","","with sqlite3.connect(self.db_path) as conn:"
"src\utils\advanced_reporting.py","113","NO_MATCH","","","conn.execute('''"
"src\utils\advanced_reporting.py","115","NO_MATCH","","","(test_id, test_name, class_name, status, duration, timestamp,"
"src\utils\advanced_reporting.py","116","NO_MATCH","","","browser, environment, error_message, screenshot_path, video_path, trace_path)"
"src\utils\advanced_reporting.py","119","NO_MATCH","","","result.test_id, result.test_name, result.class_name,"
"src\utils\advanced_reporting.py","120","NO_MATCH","","","result.status, result.duration, result.timestamp.isoformat(),"
"src\utils\advanced_reporting.py","121","NO_MATCH","","","result.browser, result.environment, result.error_message,"
"src\utils\advanced_reporting.py","122","NO_MATCH","","","result.screenshot_path, result.video_path, result.trace_path"
"src\utils\advanced_reporting.py","126","NO_MATCH","","","""""""Save test suite result."""""""
"src\utils\advanced_reporting.py","127","NO_MATCH","","","with sqlite3.connect(self.db_path) as conn:"
"src\utils\advanced_reporting.py","128","NO_MATCH","","","# Save suite summary"
"src\utils\advanced_reporting.py","129","NO_MATCH","","","conn.execute('''"
"src\utils\advanced_reporting.py","134","NO_MATCH","","","suite_result.suite_name, suite_result.total_tests,"
"src\utils\advanced_reporting.py","135","NO_MATCH","","","suite_result.passed, suite_result.failed, suite_result.skipped,"
"src\utils\advanced_reporting.py","136","NO_MATCH","","","suite_result.errors, suite_result.duration, suite_result.timestamp.isoformat()"
"src\utils\advanced_reporting.py","139","NO_MATCH","","","# Save individual test results"
"src\utils\advanced_reporting.py","140","NO_MATCH","","","for test_result in suite_result.test_results:"
"src\utils\advanced_reporting.py","141","NO_MATCH","","","self.save_test_result(test_result)"
"src\utils\advanced_reporting.py","144","NO_MATCH","","","""""""Get test results from database."""""""
"src\utils\advanced_reporting.py","145","NO_MATCH","","","cutoff_date = datetime.now() - timedelta(days=days_back)"
"src\utils\advanced_reporting.py","147","NO_MATCH","","","with sqlite3.connect(self.db_path) as conn:"
"src\utils\advanced_reporting.py","148","NO_MATCH","","","cursor = conn.execute('''"
"src\utils\advanced_reporting.py","153","NO_MATCH","","","''', (cutoff_date.isoformat(), limit))"
"src\utils\advanced_reporting.py","156","NO_MATCH","","","for row in cursor.fetchall():"
"src\utils\advanced_reporting.py","158","NO_MATCH","","","test_id=row[1], test_name=row[2], class_name=row[3],"
"src\utils\advanced_reporting.py","160","NO_MATCH","","","timestamp=datetime.fromisoformat(row[6]),"
"src\utils\advanced_reporting.py","163","NO_MATCH","","","video_path=row[11], trace_path=row[12]"
"src\utils\advanced_reporting.py","165","NO_MATCH","","","results.append(result)"
"src\utils\advanced_reporting.py","170","NO_MATCH","","","""""""Get test suite results from database."""""""
"src\utils\advanced_reporting.py","171","NO_MATCH","","","cutoff_date = datetime.now() - timedelta(days=days_back)"
"src\utils\advanced_reporting.py","173","NO_MATCH","","","with sqlite3.connect(self.db_path) as conn:"
"src\utils\advanced_reporting.py","174","NO_MATCH","","","cursor = conn.execute('''"
"src\utils\advanced_reporting.py","178","NO_MATCH","","","''', (cutoff_date.isoformat(),))"
"src\utils\advanced_reporting.py","181","NO_MATCH","","","for row in cursor.fetchall():"
"src\utils\advanced_reporting.py","185","NO_MATCH","","","duration=row[7], timestamp=datetime.fromisoformat(row[8]),"
"src\utils\advanced_reporting.py","186","NO_MATCH","","","test_results=[]  # Populated separately if needed"
"src\utils\advanced_reporting.py","188","NO_MATCH","","","results.append(suite_result)"
"src\utils\advanced_reporting.py","194","NO_MATCH","","","""""""Analyzes test execution trends and patterns."""""""
"src\utils\advanced_reporting.py","197","NO_MATCH","","","""""""Initialize trend analyzer."""""""
"src\utils\advanced_reporting.py","198","NO_MATCH","","","self.db_manager = db_manager"
"src\utils\advanced_reporting.py","200","NO_MATCH","","","def get_success_rate_trend(self, days_back: int = 30) -> pd.DataFrame:"
"src\utils\advanced_reporting.py","201","NO_MATCH","","","""""""Get success rate trend over time."""""""
"src\utils\advanced_reporting.py","202","NO_MATCH","","","test_results = self.db_manager.get_test_results(days_back=days_back)"
"src\utils\advanced_reporting.py","205","NO_MATCH","","","return pd.DataFrame()"
"src\utils\advanced_reporting.py","207","NO_MATCH","","","# Convert to DataFrame"
"src\utils\advanced_reporting.py","210","NO_MATCH","","","data.append({"
"src\utils\advanced_reporting.py","211","NO_MATCH","","","'date': result.timestamp.date(),"
"src\utils\advanced_reporting.py","212","NO_MATCH","","","'status': result.status,"
"src\utils\advanced_reporting.py","213","NO_MATCH","","","'browser': result.browser,"
"src\utils\advanced_reporting.py","214","NO_MATCH","","","'environment': result.environment"
"src\utils\advanced_reporting.py","217","NO_MATCH","","","df = pd.DataFrame(data)"
"src\utils\advanced_reporting.py","219","NO_MATCH","","","# Calculate daily success rates"
"src\utils\advanced_reporting.py","220","NO_MATCH","","","daily_stats = df.groupby('date').agg({"
"src\utils\advanced_reporting.py","221","NO_MATCH","","","'status': ['count', lambda x: (x == 'passed').sum()]"
"src\utils\advanced_reporting.py","222","NO_MATCH","","","}).round(2)"
"src\utils\advanced_reporting.py","224","NO_MATCH","","","daily_stats.columns = ['total_tests', 'passed_tests']"
"src\utils\advanced_reporting.py","225","NO_MATCH","","","daily_stats['success_rate'] = (daily_stats['passed_tests'] / daily_stats['total_tests'] * 100).round(2)"
"src\utils\advanced_reporting.py","226","NO_MATCH","","","daily_stats['date'] = daily_stats.index"
"src\utils\advanced_reporting.py","228","NO_MATCH","","","return daily_stats.reset_index(drop=True)"
"src\utils\advanced_reporting.py","230","NO_MATCH","","","def get_browser_performance(self, days_back: int = 30) -> pd.DataFrame:"
"src\utils\advanced_reporting.py","231","NO_MATCH","","","""""""Get browser-wise test performance."""""""
"src\utils\advanced_reporting.py","232","NO_MATCH","","","test_results = self.db_manager.get_test_results(days_back=days_back)"
"src\utils\advanced_reporting.py","235","NO_MATCH","","","return pd.DataFrame()"
"src\utils\advanced_reporting.py","239","NO_MATCH","","","data.append({"
"src\utils\advanced_reporting.py","240","NO_MATCH","","","'browser': result.browser,"
"src\utils\advanced_reporting.py","241","NO_MATCH","","","'status': result.status,"
"src\utils\advanced_reporting.py","242","NO_MATCH","","","'duration': result.duration"
"src\utils\advanced_reporting.py","245","NO_MATCH","","","df = pd.DataFrame(data)"
"src\utils\advanced_reporting.py","247","NO_MATCH","","","browser_stats = df.groupby('browser').agg({"
"src\utils\advanced_reporting.py","248","NO_MATCH","","","'status': ['count', lambda x: (x == 'passed').sum(), lambda x: (x == 'failed').sum()],"
"src\utils\advanced_reporting.py","250","NO_MATCH","","","}).round(2)"
"src\utils\advanced_reporting.py","252","NO_MATCH","","","browser_stats.columns = ['total_tests', 'passed_tests', 'failed_tests', 'avg_duration']"
"src\utils\advanced_reporting.py","253","NO_MATCH","","","browser_stats['success_rate'] = (browser_stats['passed_tests'] / browser_stats['total_tests'] * 100).round(2)"
"src\utils\advanced_reporting.py","254","NO_MATCH","","","browser_stats['browser'] = browser_stats.index"
"src\utils\advanced_reporting.py","256","NO_MATCH","","","return browser_stats.reset_index(drop=True)"
"src\utils\advanced_reporting.py","258","NO_MATCH","","","def get_flaky_tests(self, days_back: int = 30, min_runs: int = 5) -> pd.DataFrame:"
"src\utils\advanced_reporting.py","259","NO_MATCH","","","""""""Identify flaky tests that have both passes and failures."""""""
"src\utils\advanced_reporting.py","260","NO_MATCH","","","test_results = self.db_manager.get_test_results(days_back=days_back)"
"src\utils\advanced_reporting.py","263","NO_MATCH","","","return pd.DataFrame()"
"src\utils\advanced_reporting.py","267","NO_MATCH","","","data.append({"
"src\utils\advanced_reporting.py","268","NO_MATCH","","","'test_name': result.test_name,"
"src\utils\advanced_reporting.py","269","NO_MATCH","","","'class_name': result.class_name,"
"src\utils\advanced_reporting.py","270","NO_MATCH","","","'status': result.status"
"src\utils\advanced_reporting.py","273","NO_MATCH","","","df = pd.DataFrame(data)"
"src\utils\advanced_reporting.py","275","NO_MATCH","","","# Group by test and calculate stats"
"src\utils\advanced_reporting.py","276","NO_MATCH","","","test_stats = df.groupby(['class_name', 'test_name']).agg({"
"src\utils\advanced_reporting.py","277","NO_MATCH","","","'status': ['count', lambda x: (x == 'passed').sum(), lambda x: (x == 'failed').sum()]"
"src\utils\advanced_reporting.py","280","NO_MATCH","","","test_stats.columns = ['total_runs', 'passed_runs', 'failed_runs']"
"src\utils\advanced_reporting.py","282","NO_MATCH","","","# Filter for tests with minimum runs and both passes and failures"
"src\utils\advanced_reporting.py","289","NO_MATCH","","","flaky_tests['flaky_rate'] = (flaky_tests['failed_runs'] / flaky_tests['total_runs'] * 100).round(2)"
"src\utils\advanced_reporting.py","290","NO_MATCH","","","flaky_tests = flaky_tests.sort_values('flaky_rate', ascending=False)"
"src\utils\advanced_reporting.py","292","NO_MATCH","","","return flaky_tests.reset_index()"
"src\utils\advanced_reporting.py","294","NO_MATCH","","","def get_duration_trends(self, days_back: int = 30) -> pd.DataFrame:"
"src\utils\advanced_reporting.py","295","NO_MATCH","","","""""""Get test execution duration trends."""""""
"src\utils\advanced_reporting.py","296","NO_MATCH","","","test_results = self.db_manager.get_test_results(days_back=days_back)"
"src\utils\advanced_reporting.py","299","NO_MATCH","","","return pd.DataFrame()"
"src\utils\advanced_reporting.py","303","NO_MATCH","","","data.append({"
"src\utils\advanced_reporting.py","304","NO_MATCH","","","'date': result.timestamp.date(),"
"src\utils\advanced_reporting.py","305","NO_MATCH","","","'duration': result.duration,"
"src\utils\advanced_reporting.py","306","NO_MATCH","","","'browser': result.browser,"
"src\utils\advanced_reporting.py","307","NO_MATCH","","","'status': result.status"
"src\utils\advanced_reporting.py","310","NO_MATCH","","","df = pd.DataFrame(data)"
"src\utils\advanced_reporting.py","312","NO_MATCH","","","daily_duration = df.groupby('date').agg({"
"src\utils\advanced_reporting.py","314","NO_MATCH","","","}).round(2)"
"src\utils\advanced_reporting.py","316","NO_MATCH","","","daily_duration.columns = ['avg_duration', 'median_duration', 'std_duration', 'min_duration', 'max_duration']"
"src\utils\advanced_reporting.py","317","NO_MATCH","","","daily_duration['date'] = daily_duration.index"
"src\utils\advanced_reporting.py","319","NO_MATCH","","","return daily_duration.reset_index(drop=True)"
"src\utils\advanced_reporting.py","323","NO_MATCH","","","""""""Generates interactive dashboards and reports."""""""
"src\utils\advanced_reporting.py","326","NO_MATCH","","","""""""Initialize dashboard generator."""""""
"src\utils\advanced_reporting.py","327","NO_MATCH","","","self.db_manager = db_manager"
"src\utils\advanced_reporting.py","328","NO_MATCH","","","self.trend_analyzer = trend_analyzer"
"src\utils\advanced_reporting.py","330","NO_MATCH","","","def generate_plotly_dashboard(self, days_back: int = 30) -> Dict[str, go.Figure]:"
"src\utils\advanced_reporting.py","331","NO_MATCH","","","""""""Generate Plotly dashboard figures."""""""
"src\utils\advanced_reporting.py","334","NO_MATCH","","","# Success rate trend"
"src\utils\advanced_reporting.py","335","NO_MATCH","","","success_trend = self.trend_analyzer.get_success_rate_trend(days_back)"
"src\utils\advanced_reporting.py","336","NO_MATCH","","","if not success_trend.empty:"
"src\utils\advanced_reporting.py","337","NO_MATCH","","","fig_success = go.Figure()"
"src\utils\advanced_reporting.py","338","NO_MATCH","","","fig_success.add_trace(go.Scatter("
"src\utils\advanced_reporting.py","343","NO_MATCH","","","line=dict(color='green', width=3)"
"src\utils\advanced_reporting.py","345","NO_MATCH","","","fig_success.update_layout("
"src\utils\advanced_reporting.py","353","NO_MATCH","","","# Browser performance comparison"
"src\utils\advanced_reporting.py","354","NO_MATCH","","","browser_perf = self.trend_analyzer.get_browser_performance(days_back)"
"src\utils\advanced_reporting.py","355","NO_MATCH","","","if not browser_perf.empty:"
"src\utils\advanced_reporting.py","356","NO_MATCH","","","fig_browser = go.Figure(data=["
"src\utils\advanced_reporting.py","357","NO_MATCH","","","go.Bar(name='Passed', x=browser_perf['browser'], y=browser_perf['passed_tests'], marker_color='green'),"
"src\utils\advanced_reporting.py","358","NO_MATCH","","","go.Bar(name='Failed', x=browser_perf['browser'], y=browser_perf['failed_tests'], marker_color='red')"
"src\utils\advanced_reporting.py","360","NO_MATCH","","","fig_browser.update_layout("
"src\utils\advanced_reporting.py","368","NO_MATCH","","","# Duration trends"
"src\utils\advanced_reporting.py","369","NO_MATCH","","","duration_trends = self.trend_analyzer.get_duration_trends(days_back)"
"src\utils\advanced_reporting.py","370","NO_MATCH","","","if not duration_trends.empty:"
"src\utils\advanced_reporting.py","371","NO_MATCH","","","fig_duration = go.Figure()"
"src\utils\advanced_reporting.py","372","NO_MATCH","","","fig_duration.add_trace(go.Scatter("
"src\utils\advanced_reporting.py","379","NO_MATCH","","","fig_duration.add_trace(go.Scatter("
"src\utils\advanced_reporting.py","386","NO_MATCH","","","fig_duration.update_layout("
"src\utils\advanced_reporting.py","393","NO_MATCH","","","# Flaky tests pie chart"
"src\utils\advanced_reporting.py","394","NO_MATCH","","","flaky_tests = self.trend_analyzer.get_flaky_tests(days_back)"
"src\utils\advanced_reporting.py","395","NO_MATCH","","","if not flaky_tests.empty:"
"src\utils\advanced_reporting.py","396","NO_MATCH","","","fig_flaky = go.Figure(data=[go.Pie("
"src\utils\advanced_reporting.py","397","NO_MATCH","","","labels=flaky_tests['test_name'].str[:30],  # Truncate long names"
"src\utils\advanced_reporting.py","399","NO_MATCH","","","hole=0.3"
"src\utils\advanced_reporting.py","401","NO_MATCH","","","fig_flaky.update_layout(title='Flaky Tests Distribution')"
"src\utils\advanced_reporting.py","407","NO_MATCH","","","""""""Save Plotly dashboard to HTML files."""""""
"src\utils\advanced_reporting.py","408","NO_MATCH","","","os.makedirs(output_dir, exist_ok=True)"
